period_hours,pulse_duration_s,predicted_repeat_visit_count,survives_bigear_only
23.247037450624177,144.0,0,True
23.247820797013283,144.0,0,True
23.24860414340239,144.0,1,False
23.249387489791495,144.0,0,True
23.2501708361806,144.0,0,True
23.250954182569707,144.0,1,False
23.251737528958817,144.0,1,False
23.252520875347923,144.0,0,True
23.25330422173703,144.0,0,True
23.254087568126135,144.0,0,True
23.25487091451524,144.0,0,True
23.255654260904347,144.0,0,True
23.256437607293453,144.0,0,True
23.25722095368256,144.0,0,True
23.25800430007167,144.0,0,True
23.258787646460775,144.0,0,True
23.25957099284988,144.0,0,True
23.260354339238987,144.0,0,True
23.261137685628093,144.0,1,False
23.2619210320172,144.0,0,True
23.262704378406305,144.0,0,True
23.26348772479541,144.0,0,True
23.26427107118452,144.0,0,True
23.265054417573626,144.0,0,True
23.265837763962733,144.0,0,True
23.26662111035184,144.0,0,True
23.267404456740945,144.0,0,True
23.26818780313005,144.0,0,True
23.268971149519157,144.0,1,False
23.269754495908263,144.0,2,False
23.270537842297372,144.0,0,True
23.27132118868648,144.0,0,True
23.272104535075584,144.0,0,True
23.27288788146469,144.0,0,True
23.273671227853796,144.0,0,True
23.274454574242903,144.0,0,True
23.27523792063201,144.0,0,True
23.276021267021115,144.0,0,True
23.276804613410224,144.0,0,True
23.27758795979933,144.0,0,True
23.278371306188436,144.0,0,True
23.279154652577542,144.0,0,True
23.27993799896665,144.0,0,True
23.280721345355754,144.0,0,True
23.28150469174486,144.0,0,True
23.282288038133967,144.0,0,True
23.283071384523076,144.0,0,True
23.283854730912182,144.0,0,True
23.284638077301288,144.0,0,True
23.285421423690394,144.0,1,False
23.2862047700795,144.0,0,True
23.286988116468606,144.0,1,False
23.287771462857712,144.0,2,False
23.28855480924682,144.0,1,False
23.289338155635928,144.0,0,True
23.290121502025034,144.0,1,False
23.29090484841414,144.0,0,True
23.291688194803246,144.0,0,True
23.292471541192352,144.0,0,True
23.29325488758146,144.0,0,True
23.294038233970564,144.0,0,True
23.29482158035967,144.0,0,True
23.29560492674878,144.0,0,True
23.296388273137886,144.0,0,True
23.297171619526992,144.0,0,True
23.297954965916098,144.0,0,True
23.298738312305204,144.0,0,True
23.29952165869431,144.0,0,True
23.300305005083416,144.0,0,True
23.301088351472522,144.0,0,True
23.301871697861632,144.0,0,True
23.302655044250738,144.0,0,True
23.303438390639844,144.0,0,True
23.30422173702895,144.0,0,True
23.305005083418056,144.0,0,True
23.305788429807162,144.0,1,False
23.306571776196268,144.0,0,True
23.307355122585374,144.0,0,True
23.30813846897448,144.0,0,True
23.30892181536359,144.0,0,True
23.309705161752696,144.0,0,True
23.310488508141802,144.0,0,True
23.311271854530908,144.0,0,True
23.312055200920014,144.0,0,True
23.31283854730912,144.0,0,True
23.313621893698226,144.0,0,True
23.314405240087332,144.0,0,True
23.31518858647644,144.0,0,True
23.315971932865548,144.0,0,True
23.316755279254654,144.0,0,True
23.31753862564376,144.0,0,True
23.318321972032866,144.0,0,True
23.319105318421972,144.0,0,True
23.319888664811078,144.0,1,False
23.320672011200184,144.0,2,False
23.321455357589294,144.0,1,False
23.3222387039784,144.0,1,False
23.323022050367506,144.0,1,False
23.32380539675661,144.0,0,True
23.324588743145718,144.0,0,True
23.325372089534824,144.0,0,True
23.32615543592393,144.0,0,True
23.326938782313036,144.0,1,False
23.327722128702145,144.0,0,True
23.32850547509125,144.0,0,True
23.329288821480358,144.0,1,False
23.330072167869464,144.0,0,True
23.33085551425857,144.0,0,True
23.331638860647676,144.0,0,True
23.33242220703678,144.0,0,True
23.333205553425888,144.0,0,True
23.333988899814997,144.0,0,True
23.334772246204103,144.0,0,True
23.33555559259321,144.0,0,True
23.336338938982315,144.0,1,False
23.33712228537142,144.0,1,False
23.337905631760528,144.0,0,True
23.338688978149634,144.0,1,False
23.33947232453874,144.0,0,True
23.34025567092785,144.0,0,True
23.341039017316955,144.0,0,True
23.34182236370606,144.0,0,True
23.342605710095167,144.0,0,True
23.343389056484273,144.0,0,True
23.34417240287338,144.0,0,True
23.344955749262486,144.0,0,True
23.34573909565159,144.0,0,True
23.3465224420407,144.0,0,True
23.347305788429807,144.0,0,True
23.348089134818913,144.0,0,True
23.34887248120802,144.0,0,True
23.349655827597125,144.0,0,True
23.35043917398623,144.0,1,False
23.351222520375337,144.0,0,True
23.352005866764443,144.0,1,False
23.352789213153553,144.0,0,True
23.35357255954266,144.0,0,True
23.354355905931765,144.0,0,True
23.35513925232087,144.0,0,True
23.355922598709977,144.0,0,True
23.356705945099083,144.0,0,True
23.35748929148819,144.0,0,True
23.358272637877295,144.0,0,True
23.359055984266405,144.0,0,True
23.35983933065551,144.0,0,True
23.360622677044617,144.0,0,True
23.361406023433723,144.0,0,True
23.36218936982283,144.0,0,True
23.362972716211935,144.0,1,False
23.36375606260104,144.0,0,True
23.364539408990147,144.0,1,False
23.365322755379257,144.0,0,True
23.366106101768363,144.0,0,True
23.36688944815747,144.0,0,True
23.367672794546575,144.0,0,True
23.36845614093568,144.0,1,False
23.369239487324787,144.0,0,True
23.370022833713893,144.0,0,True
23.370806180103,144.0,0,True
23.37158952649211,144.0,0,True
23.372372872881215,144.0,0,True
23.37315621927032,144.0,0,True
23.373939565659427,144.0,0,True
23.374722912048533,144.0,0,True
23.37550625843764,144.0,0,True
23.376289604826745,144.0,1,False
23.37707295121585,144.0,0,True
23.37785629760496,144.0,4,False
23.378639643994067,144.0,0,True
23.379422990383173,144.0,1,False
23.38020633677228,144.0,1,False
23.380989683161385,144.0,0,True
23.38177302955049,144.0,0,True
23.382556375939597,144.0,0,True
23.383339722328703,144.0,0,True
23.384123068717813,144.0,0,True
23.38490641510692,144.0,0,True
23.385689761496025,144.0,0,True
23.38647310788513,144.0,1,False
23.387256454274237,144.0,1,False
23.388039800663343,144.0,0,True
23.38882314705245,144.0,0,True
23.389606493441555,144.0,0,True
23.390389839830664,144.0,1,False
23.39117318621977,144.0,0,True
23.391956532608877,144.0,0,True
23.392739878997983,144.0,1,False
23.39352322538709,144.0,0,True
23.394306571776195,144.0,0,True
23.3950899181653,144.0,0,True
23.395873264554407,144.0,0,True
23.396656610943516,144.0,0,True
23.397439957332622,144.0,0,True
23.39822330372173,144.0,0,True
23.399006650110834,144.0,0,True
23.39978999649994,144.0,0,True
23.400573342889047,144.0,0,True
23.401356689278153,144.0,0,True
23.40214003566726,144.0,0,True
23.40292338205637,144.0,0,True
23.403706728445474,144.0,1,False
23.40449007483458,144.0,0,True
23.405273421223686,144.0,0,True
23.406056767612792,144.0,0,True
23.4068401140019,144.0,0,True
23.407623460391004,144.0,0,True
23.40840680678011,144.0,0,True
23.40919015316922,144.0,0,True
23.409973499558326,144.0,0,True
23.410756845947432,144.0,0,True
23.41154019233654,144.0,0,True
23.412323538725644,144.0,0,True
23.41310688511475,144.0,0,True
23.413890231503856,144.0,0,True
23.414673577892962,144.0,0,True
23.415456924282072,144.0,0,True
23.416240270671178,144.0,0,True
23.417023617060284,144.0,0,True
23.41780696344939,144.0,0,True
23.418590309838496,144.0,0,True
23.419373656227602,144.0,0,True
23.42015700261671,144.0,0,True
23.420940349005814,144.0,0,True
23.421723695394924,144.0,0,True
23.42250704178403,144.0,1,False
23.423290388173136,144.0,0,True
23.424073734562242,144.0,0,True
23.424857080951348,144.0,0,True
23.425640427340454,144.0,0,True
23.42642377372956,144.0,1,False
23.427207120118666,144.0,1,False
23.427990466507776,144.0,0,True
23.428773812896882,144.0,0,True
23.429557159285988,144.0,0,True
23.430340505675094,144.0,0,True
23.4311238520642,144.0,0,True
23.431907198453306,144.0,0,True
23.432690544842412,144.0,0,True
23.433473891231518,144.0,0,True
23.434257237620628,144.0,0,True
23.435040584009734,144.0,0,True
23.43582393039884,144.0,0,True
23.436607276787946,144.0,0,True
23.437390623177052,144.0,0,True
23.438173969566158,144.0,0,True
23.438957315955264,144.0,0,True
23.43974066234437,144.0,0,True
23.44052400873348,144.0,0,True
23.441307355122586,144.0,0,True
23.44209070151169,144.0,0,True
23.442874047900798,144.0,0,True
23.443657394289904,144.0,0,True
23.44444074067901,144.0,0,True
23.445224087068116,144.0,0,True
23.446007433457222,144.0,3,False
23.44679077984633,144.0,0,True
23.447574126235438,144.0,0,True
23.448357472624544,144.0,0,True
23.44914081901365,144.0,0,True
23.449924165402756,144.0,0,True
23.45070751179186,144.0,1,False
23.451490858180968,144.0,0,True
23.452274204570074,144.0,0,True
23.453057550959183,144.0,0,True
23.45384089734829,144.0,0,True
23.454624243737396,144.0,0,True
23.4554075901265,144.0,0,True
23.456190936515608,144.0,0,True
23.456974282904714,144.0,0,True
23.45775762929382,144.0,0,True
23.458540975682926,144.0,0,True
23.459324322072035,144.0,0,True
23.46010766846114,144.0,0,True
23.460891014850247,144.0,0,True
23.461674361239353,144.0,0,True
23.46245770762846,144.0,0,True
23.463241054017566,144.0,0,True
23.46402440040667,144.0,0,True
23.464807746795778,144.0,0,True
23.465591093184884,144.0,0,True
23.466374439573993,144.0,0,True
23.4671577859631,144.0,0,True
23.467941132352205,144.0,0,True
23.46872447874131,144.0,0,True
23.469507825130417,144.0,0,True
23.470291171519523,144.0,0,True
23.47107451790863,144.0,0,True
23.471857864297736,144.0,0,True
23.472641210686845,144.0,0,True
23.47342455707595,144.0,0,True
23.474207903465057,144.0,1,False
23.474991249854163,144.0,0,True
23.47577459624327,144.0,0,True
23.476557942632375,144.0,0,True
23.47734128902148,144.0,0,True
23.478124635410587,144.0,0,True
23.478907981799697,144.0,1,False
23.479691328188803,144.0,0,True
23.48047467457791,144.0,0,True
23.481258020967015,144.0,0,True
23.48204136735612,144.0,0,True
23.482824713745227,144.0,0,True
23.483608060134333,144.0,0,True
23.48439140652344,144.0,0,True
23.48517475291255,144.0,0,True
23.485958099301655,144.0,0,True
23.48674144569076,144.0,0,True
23.487524792079867,144.0,0,True
23.488308138468973,144.0,0,True
23.48909148485808,144.0,0,True
23.489874831247185,144.0,0,True
23.49065817763629,144.0,0,True
23.4914415240254,144.0,0,True
23.492224870414507,144.0,0,True
23.493008216803613,144.0,0,True
23.49379156319272,144.0,0,True
23.494574909581825,144.0,0,True
23.49535825597093,144.0,0,True
23.496141602360037,144.0,0,True
23.496924948749143,144.0,0,True
23.497708295138253,144.0,0,True
23.49849164152736,144.0,0,True
23.499274987916465,144.0,1,False
23.50005833430557,144.0,0,True
23.500841680694677,144.0,0,True
23.501625027083783,144.0,0,True
23.50240837347289,144.0,0,True
23.503191719861995,144.0,0,True
23.503975066251105,144.0,1,False
23.50475841264021,144.0,0,True
23.505541759029317,144.0,0,True
23.506325105418423,144.0,0,True
23.50710845180753,144.0,0,True
23.507891798196635,144.0,0,True
23.50867514458574,144.0,0,True
23.509458490974847,144.0,0,True
23.510241837363957,144.0,0,True
23.511025183753063,144.0,0,True
23.51180853014217,144.0,0,True
23.512591876531275,144.0,0,True
23.51337522292038,144.0,0,True
23.514158569309487,144.0,1,False
23.514941915698593,144.0,0,True
23.5157252620877,144.0,0,True
23.51650860847681,144.0,0,True
23.517291954865915,144.0,0,True
23.51807530125502,144.0,0,True
23.518858647644127,144.0,0,True
23.519641994033233,144.0,0,True
23.52042534042234,144.0,0,True
23.521208686811445,144.0,1,False
23.52199203320055,144.0,0,True
23.52277537958966,144.0,0,True
23.523558725978766,144.0,0,True
23.524342072367872,144.0,0,True
23.52512541875698,144.0,0,True
23.525908765146085,144.0,0,True
23.52669211153519,144.0,0,True
23.527475457924297,144.0,0,True
23.528258804313403,144.0,0,True
23.529042150702512,144.0,0,True
23.52982549709162,144.0,0,True
23.530608843480724,144.0,0,True
23.53139218986983,144.0,0,True
23.532175536258936,144.0,0,True
23.532958882648042,144.0,0,True
23.53374222903715,144.0,0,True
23.534525575426255,144.0,0,True
23.535308921815364,144.0,0,True
23.53609226820447,144.0,0,True
23.536875614593576,144.0,0,True
23.537658960982682,144.0,0,True
23.53844230737179,144.0,0,True
23.539225653760894,144.0,0,True
23.54000900015,144.0,0,True
23.540792346539106,144.0,0,True
23.541575692928216,144.0,0,True
23.542359039317322,144.0,0,True
23.543142385706428,144.0,0,True
23.543925732095534,144.0,0,True
23.54470907848464,144.0,0,True
23.545492424873746,144.0,0,True
23.546275771262852,144.0,0,True
23.54705911765196,144.0,0,True
23.547842464041068,144.0,0,True
23.548625810430174,144.0,0,True
23.54940915681928,144.0,0,True
23.550192503208386,144.0,1,False
23.550975849597492,144.0,0,True
23.551759195986598,144.0,0,True
23.552542542375704,144.0,0,True
23.55332588876481,144.0,0,True
23.55410923515392,144.0,0,True
23.554892581543026,144.0,0,True
23.555675927932132,144.0,1,False
23.556459274321238,144.0,0,True
23.557242620710344,144.0,0,True
23.55802596709945,144.0,0,True
23.558809313488556,144.0,0,True
23.559592659877662,144.0,0,True
23.56037600626677,144.0,0,True
23.561159352655878,144.0,0,True
23.561942699044984,144.0,1,False
23.56272604543409,144.0,0,True
23.563509391823196,144.0,1,False
23.564292738212302,144.0,1,False
23.565076084601408,144.0,0,True
23.565859430990514,144.0,0,True
23.566642777379624,144.0,0,True
23.56742612376873,144.0,0,True
23.568209470157836,144.0,0,True
23.568992816546942,144.0,1,False
23.569776162936048,144.0,0,True
23.570559509325154,144.0,0,True
23.57134285571426,144.0,0,True
23.572126202103366,144.0,0,True
23.572909548492476,144.0,1,False
23.57369289488158,144.0,0,True
23.574476241270688,144.0,0,True
23.575259587659794,144.0,0,True
23.5760429340489,144.0,0,True
23.576826280438006,144.0,0,True
23.577609626827112,144.0,0,True
23.578392973216218,144.0,0,True
23.579176319605327,144.0,0,True
23.579959665994433,144.0,0,True
23.58074301238354,144.0,0,True
23.581526358772646,144.0,0,True
23.58230970516175,144.0,0,True
23.583093051550858,144.0,0,True
23.583876397939964,144.0,0,True
23.58465974432907,144.0,0,True
23.58544309071818,144.0,0,True
23.586226437107285,144.0,0,True
23.58700978349639,144.0,0,True
23.587793129885497,144.0,0,True
23.588576476274604,144.0,0,True
23.58935982266371,144.0,0,True
23.590143169052816,144.0,0,True
23.59092651544192,144.0,0,True
23.59170986183103,144.0,0,True
23.592493208220137,144.0,0,True
23.593276554609243,144.0,0,True
23.59405990099835,144.0,1,False
23.594843247387455,144.0,0,True
23.59562659377656,144.0,0,True
23.596409940165668,144.0,0,True
23.597193286554774,144.0,0,True
23.597976632943883,144.0,0,True
23.59875997933299,144.0,0,True
23.599543325722095,144.0,0,True
23.6003266721112,144.0,0,True
23.601110018500307,144.0,0,True
23.601893364889413,144.0,0,True
23.60267671127852,144.0,0,True
23.603460057667625,144.0,0,True
23.604243404056735,144.0,0,True
23.60502675044584,144.0,0,True
23.605810096834947,144.0,0,True
23.606593443224053,144.0,0,True
23.60737678961316,144.0,1,False
23.608160136002265,144.0,0,True
23.60894348239137,144.0,0,True
23.609726828780477,144.0,0,True
23.610510175169587,144.0,0,True
23.611293521558693,144.0,0,True
23.6120768679478,144.0,0,True
23.612860214336905,144.0,0,True
23.61364356072601,144.0,0,True
23.614426907115117,144.0,0,True
23.615210253504223,144.0,2,False
23.61599359989333,144.0,1,False
23.616776946282435,144.0,1,False
23.617560292671545,144.0,1,False
23.61834363906065,144.0,0,True
23.619126985449757,144.0,0,True
23.619910331838863,144.0,0,True
23.62069367822797,144.0,0,True
23.621477024617075,144.0,0,True
23.62226037100618,144.0,0,True
23.623043717395287,144.0,0,True
23.623827063784397,144.0,0,True
23.624610410173503,144.0,0,True
23.62539375656261,144.0,0,True
23.626177102951715,144.0,1,False
23.62696044934082,144.0,1,False
23.627743795729927,144.0,1,False
23.628527142119033,144.0,0,True
23.62931048850814,144.0,0,True
23.63009383489725,144.0,0,True
23.630877181286355,144.0,0,True
23.63166052767546,144.0,0,True
23.632443874064567,144.0,0,True
23.633227220453673,144.0,0,True
23.63401056684278,144.0,0,True
23.634793913231885,144.0,0,True
23.63557725962099,144.0,0,True
23.6363606060101,144.0,0,True
23.637143952399207,144.0,0,True
23.637927298788313,144.0,1,False
23.63871064517742,144.0,0,True
23.639493991566525,144.0,0,True
23.64027733795563,144.0,0,True
23.641060684344737,144.0,0,True
23.641844030733843,144.0,0,True
23.642627377122952,144.0,0,True
23.64341072351206,144.0,0,True
23.644194069901165,144.0,0,True
23.64497741629027,144.0,1,False
23.645760762679377,144.0,0,True
23.646544109068483,144.0,0,True
23.64732745545759,144.0,0,True
23.648110801846695,144.0,0,True
23.648894148235804,144.0,0,True
23.64967749462491,144.0,1,False
23.650460841014016,144.0,0,True
23.651244187403123,144.0,0,True
23.65202753379223,144.0,0,True
23.652810880181335,144.0,0,True
23.65359422657044,144.0,0,True
23.654377572959547,144.0,0,True
23.655160919348656,144.0,0,True
23.655944265737762,144.0,0,True
23.65672761212687,144.0,1,False
23.657510958515974,144.0,0,True
23.65829430490508,144.0,0,True
23.659077651294186,144.0,0,True
23.659860997683293,144.0,0,True
23.6606443440724,144.0,0,True
23.661427690461508,144.0,2,False
23.662211036850614,144.0,0,True
23.66299438323972,144.0,0,True
23.663777729628826,144.0,0,True
23.664561076017932,144.0,0,True
23.66534442240704,144.0,0,True
23.666127768796144,144.0,0,True
23.66691111518525,144.0,0,True
23.66769446157436,144.0,0,True
23.668477807963466,144.0,0,True
23.669261154352572,144.0,0,True
23.670044500741678,144.0,0,True
23.670827847130784,144.0,0,True
23.67161119351989,144.0,0,True
23.672394539908996,144.0,1,False
23.673177886298102,144.0,1,False
23.673961232687212,144.0,0,True
23.674744579076318,144.0,0,True
23.675527925465424,144.0,0,True
23.67631127185453,144.0,0,True
23.677094618243636,144.0,0,True
23.677877964632742,144.0,0,True
23.67866131102185,144.0,0,True
23.679444657410954,144.0,0,True
23.680228003800064,144.0,0,True
23.68101135018917,144.0,0,True
23.681794696578276,144.0,1,False
23.682578042967382,144.0,0,True
23.683361389356488,144.0,0,True
23.684144735745594,144.0,0,True
23.6849280821347,144.0,1,False
23.685711428523806,144.0,0,True
23.686494774912916,144.0,0,True
23.687278121302022,144.0,0,True
23.688061467691128,144.0,0,True
23.688844814080234,144.0,0,True
23.68962816046934,144.0,0,True
23.690411506858446,144.0,0,True
23.691194853247552,144.0,0,True
23.691978199636658,144.0,0,True
23.692761546025768,144.0,0,True
23.693544892414874,144.0,0,True
23.69432823880398,144.0,0,True
23.695111585193086,144.0,0,True
23.695894931582192,144.0,0,True
23.696678277971298,144.0,0,True
23.697461624360404,144.0,0,True
23.69824497074951,144.0,0,True
23.69902831713862,144.0,0,True
23.699811663527726,144.0,0,True
23.70059500991683,144.0,0,True
23.701378356305938,144.0,0,True
23.702161702695044,144.0,0,True
23.70294504908415,144.0,0,True
23.703728395473256,144.0,0,True
23.704511741862362,144.0,0,True
23.70529508825147,144.0,0,True
23.706078434640578,144.0,0,True
23.706861781029684,144.0,1,False
23.70764512741879,144.0,0,True
23.708428473807896,144.0,0,True
23.709211820197,144.0,0,True
23.709995166586108,144.0,0,True
23.710778512975214,144.0,1,False
23.711561859364323,144.0,0,True
23.71234520575343,144.0,0,True
23.713128552142535,144.0,0,True
23.71391189853164,144.0,0,True
23.714695244920748,144.0,0,True
23.715478591309854,144.0,0,True
23.71626193769896,144.0,0,True
23.717045284088066,144.0,0,True
23.717828630477175,144.0,0,True
23.71861197686628,144.0,0,True
23.719395323255387,144.0,0,True
23.720178669644493,144.0,0,True
23.7209620160336,144.0,0,True
23.721745362422705,144.0,1,False
23.72252870881181,144.0,0,True
23.723312055200918,144.0,0,True
23.724095401590027,144.0,0,True
23.724878747979133,144.0,0,True
23.72566209436824,144.0,0,True
23.726445440757345,144.0,0,True
23.72722878714645,144.0,0,True
23.728012133535557,144.0,0,True
23.728795479924663,144.0,0,True
23.72957882631377,144.0,0,True
23.73036217270288,144.0,0,True
23.731145519091985,144.0,0,True
23.73192886548109,144.0,0,True
23.732712211870197,144.0,0,True
23.733495558259303,144.0,0,True
23.73427890464841,144.0,0,True
23.735062251037515,144.0,0,True
23.73584559742662,144.0,1,False
23.73662894381573,144.0,0,True
23.737412290204837,144.0,0,True
23.738195636593943,144.0,0,True
23.73897898298305,144.0,0,True
23.739762329372155,144.0,0,True
23.74054567576126,144.0,0,True
23.741329022150367,144.0,0,True
23.742112368539473,144.0,0,True
23.742895714928583,144.0,0,True
23.74367906131769,144.0,0,True
23.744462407706795,144.0,0,True
23.7452457540959,144.0,0,True
23.746029100485007,144.0,3,False
23.746812446874113,144.0,0,True
23.74759579326322,144.0,1,False
23.748379139652325,144.0,1,False
23.749162486041435,144.0,0,True
23.74994583243054,144.0,0,True
23.750729178819647,144.0,0,True
23.751512525208753,144.0,0,True
23.75229587159786,144.0,0,True
23.753079217986965,144.0,0,True
23.75386256437607,144.0,0,True
23.754645910765177,144.0,0,True
23.755429257154287,144.0,0,True
23.756212603543393,144.0,1,False
23.7569959499325,144.0,0,True
23.757779296321605,144.0,0,True
23.75856264271071,144.0,0,True
23.759345989099817,144.0,0,True
23.760129335488923,144.0,1,False
23.76091268187803,144.0,0,True
23.76169602826714,144.0,0,True
23.762479374656245,144.0,0,True
23.76326272104535,144.0,0,True
23.764046067434457,144.0,0,True
23.764829413823563,144.0,0,True
23.76561276021267,144.0,0,True
23.766396106601775,144.0,0,True
23.76717945299088,144.0,1,False
23.767962799379987,144.0,0,True
23.768746145769097,144.0,0,True
23.769529492158203,144.0,0,True
23.77031283854731,144.0,0,True
23.771096184936415,144.0,1,False
23.77187953132552,144.0,0,True
23.772662877714627,144.0,0,True
23.773446224103733,144.0,0,True
23.77422957049284,144.0,0,True
23.77501291688195,144.0,0,True
23.775796263271054,144.0,0,True
23.77657960966016,144.0,0,True
23.777362956049267,144.0,0,True
23.778146302438373,144.0,0,True
23.77892964882748,144.0,0,True
23.779712995216585,144.0,0,True
23.78049634160569,144.0,0,True
23.7812796879948,144.0,0,True
23.782063034383906,144.0,0,True
23.782846380773012,144.0,0,True
23.78362972716212,144.0,0,True
23.784413073551224,144.0,0,True
23.78519641994033,144.0,0,True
23.785979766329437,144.0,0,True
23.786763112718543,144.0,0,True
23.787546459107652,144.0,0,True
23.78832980549676,144.0,0,True
23.789113151885864,144.0,0,True
23.78989649827497,144.0,0,True
23.790679844664076,144.0,0,True
23.791463191053182,144.0,0,True
23.79224653744229,144.0,0,True
23.793029883831394,144.0,0,True
23.793813230220504,144.0,1,False
23.79459657660961,144.0,0,True
23.795379922998716,144.0,0,True
23.796163269387822,144.0,0,True
23.79694661577693,144.0,0,True
23.797729962166034,144.0,0,True
23.79851330855514,144.0,0,True
23.799296654944246,144.0,0,True
23.800080001333356,144.0,0,True
23.800863347722462,144.0,0,True
23.801646694111568,144.0,0,True
23.802430040500674,144.0,0,True
23.80321338688978,144.0,0,True
23.803996733278886,144.0,0,True
23.804780079667992,144.0,1,False
23.8055634260571,144.0,1,False
23.806346772446208,144.0,0,True
23.807130118835314,144.0,0,True
23.80791346522442,144.0,0,True
23.808696811613526,144.0,0,True
23.809480158002632,144.0,1,False
23.810263504391738,144.0,1,False
23.811046850780844,144.0,0,True
23.81183019716995,144.0,0,True
23.81261354355906,144.0,0,True
23.813396889948166,144.0,0,True
23.814180236337272,144.0,0,True
23.814963582726378,144.0,0,True
23.815746929115484,144.0,0,True
23.81653027550459,144.0,1,False
23.817313621893696,144.0,0,True
23.818096968282802,144.0,0,True
23.81888031467191,144.0,0,True
23.819663661061018,144.0,0,True
23.820447007450124,144.0,0,True
23.82123035383923,144.0,0,True
23.822013700228336,144.0,0,True
23.822797046617442,144.0,0,True
23.823580393006548,144.0,0,True
23.824363739395654,144.0,0,True
23.825147085784764,144.0,0,True
23.82593043217387,144.0,0,True
23.826713778562976,144.0,0,True
23.82749712495208,144.0,0,True
23.828280471341188,144.0,0,True
23.829063817730294,144.0,0,True
23.8298471641194,144.0,0,True
23.830630510508506,144.0,0,True
23.831413856897615,144.0,0,True
23.83219720328672,144.0,0,True
23.832980549675828,144.0,0,True
23.833763896064934,144.0,0,True
23.83454724245404,144.0,1,False
23.835330588843146,144.0,0,True
23.83611393523225,144.0,0,True
23.836897281621358,144.0,0,True
23.837680628010467,144.0,0,True
23.838463974399573,144.0,2,False
23.83924732078868,144.0,0,True
23.840030667177786,144.0,2,False
23.84081401356689,144.0,2,False
23.841597359955998,144.0,0,True
23.842380706345104,144.0,1,False
23.84316405273421,144.0,0,True
23.84394739912332,144.0,0,True
23.844730745512425,144.0,0,True
23.84551409190153,144.0,0,True
23.846297438290637,144.0,0,True
23.847080784679743,144.0,0,True
23.84786413106885,144.0,0,True
23.848647477457956,144.0,0,True
23.84943082384706,144.0,0,True
23.85021417023617,144.0,0,True
23.850997516625277,144.0,0,True
23.851780863014383,144.0,0,True
23.85256420940349,144.0,0,True
23.853347555792595,144.0,0,True
23.8541309021817,144.0,0,True
23.854914248570807,144.0,0,True
23.855697594959913,144.0,0,True
23.856480941349023,144.0,0,True
23.85726428773813,144.0,0,True
23.858047634127235,144.0,0,True
23.85883098051634,144.0,0,True
23.859614326905447,144.0,0,True
23.860397673294553,144.0,0,True
23.86118101968366,144.0,0,True
23.861964366072765,144.0,0,True
23.862747712461875,144.0,0,True
23.86353105885098,144.0,0,True
23.864314405240087,144.0,0,True
23.865097751629193,144.0,0,True
23.8658810980183,144.0,0,True
23.866664444407405,144.0,0,True
23.86744779079651,144.0,0,True
23.868231137185617,144.0,0,True
23.869014483574727,144.0,0,True
23.869797829963833,144.0,0,True
23.87058117635294,144.0,0,True
23.871364522742045,144.0,0,True
23.87214786913115,144.0,1,False
23.872931215520257,144.0,0,True
23.873714561909363,144.0,0,True
23.87449790829847,144.0,0,True
23.87528125468758,144.0,2,False
23.876064601076685,144.0,1,False
23.87684794746579,144.0,1,False
23.877631293854897,144.0,1,False
23.878414640244003,144.0,1,False
23.87919798663311,144.0,1,False
23.879981333022215,144.0,1,False
23.88076467941132,144.0,1,False
23.88154802580043,144.0,1,False
23.882331372189537,144.0,1,False
23.883114718578643,144.0,1,False
23.88389806496775,144.0,1,False
23.884681411356855,144.0,1,False
23.88546475774596,144.0,1,False
23.886248104135067,144.0,1,False
23.887031450524173,144.0,3,False
23.887814796913283,144.0,1,False
23.88859814330239,144.0,1,False
23.889381489691495,144.0,1,False
23.8901648360806,144.0,1,False
23.890948182469707,144.0,1,False
23.891731528858813,144.0,1,False
23.89251487524792,144.0,1,False
23.893298221637025,144.0,1,False
23.894081568026134,144.0,1,False
23.89486491441524,144.0,1,False
23.895648260804347,144.0,1,False
23.896431607193453,144.0,1,False
23.89721495358256,144.0,0,True
23.897998299971665,144.0,1,False
23.89878164636077,144.0,1,False
23.899564992749877,144.0,0,True
23.900348339138986,144.0,0,True
23.901131685528092,144.0,0,True
23.9019150319172,144.0,0,True
23.902698378306305,144.0,0,True
23.90348172469541,144.0,0,True
23.904265071084517,144.0,0,True
23.905048417473623,144.0,0,True
23.90583176386273,144.0,1,False
23.90661511025184,144.0,1,False
23.907398456640944,144.0,1,False
23.90818180303005,144.0,1,False
23.908965149419156,144.0,1,False
23.909748495808262,144.0,1,False
23.91053184219737,144.0,1,False
23.911315188586475,144.0,1,False
23.91209853497558,144.0,1,False
23.91288188136469,144.0,1,False
23.913665227753796,144.0,1,False
23.914448574142902,144.0,1,False
23.91523192053201,144.0,1,False
23.916015266921114,144.0,0,True
23.91679861331022,144.0,0,True
23.917581959699326,144.0,0,True
23.918365306088432,144.0,0,True
23.91914865247754,144.0,0,True
23.919931998866648,144.0,0,True
23.920715345255754,144.0,0,True
23.92149869164486,144.0,0,True
23.922282038033966,144.0,0,True
23.923065384423072,144.0,1,False
23.92384873081218,144.0,0,True
23.924632077201284,144.0,1,False
23.92541542359039,144.0,1,False
23.9261987699795,144.0,1,False
23.926982116368606,144.0,1,False
23.927765462757712,144.0,1,False
23.928548809146818,144.0,1,False
23.929332155535924,144.0,1,False
